date,product_name,currency,price
20160325,CALM DYNAMICS GENTLE HYDRATING DAY,AT,363.17
20140212,CALM DYNAMICS GENTLE HYDRATING DAY,NL,762.83
20190428,CALM DYNAMICS GENTLE HYDRATING DAY,SZ,130.06
20130127,CALM DYNAMICS GENTLE HYDRATING DAY,MY,911.0
20190306,CALM DYNAMICS GENTLE HYDRATING DAY,AO,582.68
20141001,CALM DYNAMICS GENTLE HYDRATING DAY,TL,910.21
20150901,CALM DYNAMICS GENTLE HYDRATING DAY,GR,5.73
20161211,CALM DYNAMICS GENTLE HYDRATING DAY,PE,698.97
20190205,CALM DYNAMICS GENTLE HYDRATING DAY,GS,65.31
20150925,CALM DYNAMICS GENTLE HYDRATING DAY,WS,13.11
20170824,CALM DYNAMICS GENTLE HYDRATING DAY,BA,176.08
20190521,CALM DYNAMICS GENTLE HYDRATING DAY,DZ,495.06
20140122,CALM DYNAMICS GENTLE HYDRATING DAY,CD,213.92
20190215,CALM DYNAMICS GENTLE HYDRATING DAY,BN,786.44
20141217,CALM DYNAMICS GENTLE HYDRATING DAY,SD,839.5
20130207,CALM DYNAMICS GENTLE HYDRATING DAY,LS,587.73
20150505,CALM DYNAMICS GENTLE HYDRATING DAY,PG,883.52
20171215,CALM DYNAMICS GENTLE HYDRATING DAY,NF,615.33
20150407,CALM DYNAMICS GENTLE HYDRATING DAY,TW,179.78
20170404,CALM DYNAMICS GENTLE HYDRATING DAY,RU,963.65
20180902,CALM DYNAMICS GENTLE HYDRATING DAY,AU,171.22
20150525,CALM DYNAMICS GENTLE HYDRATING DAY,VI,810.67
20170131,CALM DYNAMICS GENTLE HYDRATING DAY,LU,995.23
20170905,CALM DYNAMICS GENTLE HYDRATING DAY,KY,502.33
20171218,CALM DYNAMICS GENTLE HYDRATING DAY,VG,532.38
20150303,CALM DYNAMICS GENTLE HYDRATING DAY,GG,360.5
20171218,CALM DYNAMICS GENTLE HYDRATING DAY,LR,995.33
20160505,CALM DYNAMICS GENTLE HYDRATING DAY,VA,25.33
20170331,CALM DYNAMICS GENTLE HYDRATING DAY,IT,254.06
20160427,CALM DYNAMICS GENTLE HYDRATING DAY,IR,323.5
20171122,CALM DYNAMICS GENTLE HYDRATING DAY,CY,487.84
20190821,CALM DYNAMICS GENTLE HYDRATING DAY,MR,127.09
20130822,CALM DYNAMICS GENTLE HYDRATING DAY,PR,612.05
20150619,CALM DYNAMICS GENTLE HYDRATING DAY,CU,48.08
20150516,CALM DYNAMICS GENTLE HYDRATING DAY,FJ,767.4
20150528,CALM DYNAMICS GENTLE HYDRATING DAY,LK,430.8
20130510,CALM DYNAMICS GENTLE HYDRATING DAY,NC,497.98
20130803,CALM DYNAMICS GENTLE HYDRATING DAY,PT,212.09
20190116,CALM DYNAMICS GENTLE HYDRATING DAY,NI,368.14
20140704,CALM DYNAMICS GENTLE HYDRATING DAY,LI,399.55
20191212,CALM DYNAMICS GENTLE HYDRATING DAY,BW,58.49
20190221,CALM DYNAMICS GENTLE HYDRATING DAY,ST,507.2
20190129,CALM DYNAMICS GENTLE HYDRATING DAY,HU,176.34
20150620,CALM DYNAMICS GENTLE HYDRATING DAY,CF,256.03
20150506,CALM DYNAMICS GENTLE HYDRATING DAY,TG,451.96
20140220,CALM DYNAMICS GENTLE HYDRATING DAY,NC,753.05
20161105,CALM DYNAMICS GENTLE HYDRATING DAY,BT,363.54
20130430,CALM DYNAMICS GENTLE HYDRATING DAY,NE,716.5
20180329,CALM DYNAMICS GENTLE HYDRATING DAY,CX,240.9
20180607,CALM DYNAMICS GENTLE HYDRATING DAY,TH,639.23
20190226,CALM DYNAMICS GENTLE HYDRATING DAY,GP,465.81
20161014,CALM DYNAMICS GENTLE HYDRATING DAY,GD,382.64
20140422,CALM DYNAMICS GENTLE HYDRATING DAY,PR,967.2
20170122,CALM DYNAMICS GENTLE HYDRATING DAY,CV,776.24
20170819,CALM DYNAMICS GENTLE HYDRATING DAY,MN,500.14
20190320,CALM DYNAMICS GENTLE HYDRATING DAY,PT,195.68
20131121,CALM DYNAMICS GENTLE HYDRATING DAY,KH,421.48
20170820,CALM DYNAMICS GENTLE HYDRATING DAY,TG,74.79
20130702,CALM DYNAMICS GENTLE HYDRATING DAY,MS,720.39
20180705,CALM DYNAMICS GENTLE HYDRATING DAY,AM,754.38
20131106,CALM DYNAMICS GENTLE HYDRATING DAY,KZ,731.26
20130802,CALM DYNAMICS GENTLE HYDRATING DAY,SV,567.06
20180618,CALM DYNAMICS GENTLE HYDRATING DAY,MR,4.03
20160917,CALM DYNAMICS GENTLE HYDRATING DAY,NF,159.96
20141028,Hydrocodone Bitartrate And Acetaminophen,NE,23.24
20131005,Hydrocodone Bitartrate And Acetaminophen,FK,509.45
20140812,Hydrocodone Bitartrate And Acetaminophen,LI,193.27
20190701,Hydrocodone Bitartrate And Acetaminophen,TV,33.09
20161025,Hydrocodone Bitartrate And Acetaminophen,BG,614.06
20150530,Hydrocodone Bitartrate And Acetaminophen,TG,951.86
20160728,Hydrocodone Bitartrate And Acetaminophen,RE,587.74
20181024,Hydrocodone Bitartrate And Acetaminophen,ZW,393.97
20190904,Hydrocodone Bitartrate And Acetaminophen,AE,460.22
20191210,Hydrocodone Bitartrate And Acetaminophen,SE,151.88
20130225,Hydrocodone Bitartrate And Acetaminophen,MP,832.82
20151105,Hydrocodone Bitartrate And Acetaminophen,BO,737.75
20160529,Hydrocodone Bitartrate And Acetaminophen,CY,861.97
20161209,Hydrocodone Bitartrate And Acetaminophen,CC,658.98
20190814,Hydrocodone Bitartrate And Acetaminophen,SM,820.33
20171224,Hydrocodone Bitartrate And Acetaminophen,VG,484.91
20130828,Hydrocodone Bitartrate And Acetaminophen,IL,580.62
20190622,Hydrocodone Bitartrate And Acetaminophen,VG,548.2
20180511,Hydrocodone Bitartrate And Acetaminophen,PE,903.95
20150317,Hydrocodone Bitartrate And Acetaminophen,VG,320.23
20180906,Hydrocodone Bitartrate And Acetaminophen,MM,241.54
20160318,Hydrocodone Bitartrate And Acetaminophen,NR,142.41
20130208,Hydrocodone Bitartrate And Acetaminophen,YT,482.01
20190616,Hydrocodone Bitartrate And Acetaminophen,BI,259.78
20160621,Hydrocodone Bitartrate And Acetaminophen,KR,797.43
20170804,Hydrocodone Bitartrate And Acetaminophen,GQ,851.01
20150629,Hydrocodone Bitartrate And Acetaminophen,AU,687.8
20141018,Hydrocodone Bitartrate And Acetaminophen,AS,899.42
20170818,Hydrocodone Bitartrate And Acetaminophen,SB,795.04
20190116,Hydrocodone Bitartrate And Acetaminophen,PS,230.46
20180331,Hydrocodone Bitartrate And Acetaminophen,BM,101.97
20131228,Hydrocodone Bitartrate And Acetaminophen,AX,365.48
20131122,Hydrocodone Bitartrate And Acetaminophen,AL,413.96
20130811,Hydrocodone Bitartrate And Acetaminophen,LC,899.8
20180831,Hydrocodone Bitartrate And Acetaminophen,SI,939.91
20151211,Hydrocodone Bitartrate And Acetaminophen,CS,521.46
20151030,Hydrocodone Bitartrate And Acetaminophen,MX,708.72
20191101,Hydrocodone Bitartrate And Acetaminophen,VE,811.7
20160717,Hydrocodone Bitartrate And Acetaminophen,SC,357.19
20170103,Hydrocodone Bitartrate And Acetaminophen,DZ,70.5
20140803,Hydrocodone Bitartrate And Acetaminophen,SZ,442.38
20180122,Hydrocodone Bitartrate And Acetaminophen,SD,556.77
20150815,Hydrocodone Bitartrate And Acetaminophen,LC,9.85
20150120,Hydrocodone Bitartrate And Acetaminophen,TN,219.36
20180524,Hydrocodone Bitartrate And Acetaminophen,SA,850.14
20140321,Hydrocodone Bitartrate And Acetaminophen,TD,383.23
20150126,Hydrocodone Bitartrate And Acetaminophen,SV,946.23
20180831,Hydrocodone Bitartrate And Acetaminophen,GG,429.94
20170505,Hydrocodone Bitartrate And Acetaminophen,MV,698.97
20150308,Hydrocodone Bitartrate And Acetaminophen,LA,295.26
20140219,Hydrocodone Bitartrate And Acetaminophen,BN,253.09
20160912,Hydrocodone Bitartrate And Acetaminophen,YE,590.1
20160116,Hydrocodone Bitartrate And Acetaminophen,CY,691.65
20130124,Hydrocodone Bitartrate And Acetaminophen,FR,614.86
20171126,Hydrocodone Bitartrate And Acetaminophen,TN,473.26
20190415,Hydrocodone Bitartrate And Acetaminophen,KY,846.63
20160523,Hydrocodone Bitartrate And Acetaminophen,LT,601.18
20141102,Hydrocodone Bitartrate And Acetaminophen,FJ,101.76
20150528,Hydrocodone Bitartrate And Acetaminophen,MV,55.9
20130719,Hydrocodone Bitartrate And Acetaminophen,KP,485.58
20150114,Hydrocodone Bitartrate And Acetaminophen,SO,949.39
20160802,Hydrocodone Bitartrate And Acetaminophen,BM,304.31
20150316,Hydrocodone Bitartrate And Acetaminophen,BF,347.8
20190331,Hydrocodone Bitartrate And Acetaminophen,SD,886.57
20150707,Hydrocodone Bitartrate And Acetaminophen,NA,553.11
20160325,Hydrocodone Bitartrate And Acetaminophen,KN,953.31
20130716,Hydrocodone Bitartrate And Acetaminophen,LS,401.5
20160903,Hydrocodone Bitartrate And Acetaminophen,NA,915.06
20160822,Hydrocodone Bitartrate And Acetaminophen,AT,51.29
20130621,Hydrocodone Bitartrate And Acetaminophen,CM,783.14
20130819,Hydrocodone Bitartrate And Acetaminophen,SA,677.68
20160727,Hydrocodone Bitartrate And Acetaminophen,PE,361.55
20140802,Hydrocodone Bitartrate And Acetaminophen,HU,529.46
20170217,Hydrocodone Bitartrate And Acetaminophen,LR,490.02
20190918,Hydrocodone Bitartrate And Acetaminophen,SM,125.96
20160712,Hydrocodone Bitartrate And Acetaminophen,KI,866.58
20130612,Hydrocodone Bitartrate And Acetaminophen,AW,507.34
20160510,Hydrocodone Bitartrate And Acetaminophen,TD,499.72
20160607,Hydrocodone Bitartrate And Acetaminophen,AD,589.73
20171107,Hydrocodone Bitartrate And Acetaminophen,NA,793.75
20181025,Hydrocodone Bitartrate And Acetaminophen,FI,424.21
20160925,Hydrocodone Bitartrate And Acetaminophen,SE,123.5
20131109,Hydrocodone Bitartrate And Acetaminophen,SD,926.64
20190327,Hydrocodone Bitartrate And Acetaminophen,BD,58.97
20140920,Hydrocodone Bitartrate And Acetaminophen,BH,916.26
20160123,Hydrocodone Bitartrate And Acetaminophen,GS,259.87
20150411,Hydrocodone Bitartrate And Acetaminophen,AO,148.85
20171020,Hydrocodone Bitartrate And Acetaminophen,AN,346.06
20190226,Hydrocodone Bitartrate And Acetaminophen,IS,295.11
20151126,Hydrocodone Bitartrate And Acetaminophen,GM,850.42
20131224,Hydrocodone Bitartrate And Acetaminophen,FR,689.08
20170318,Hydrocodone Bitartrate And Acetaminophen,PA,657.27
20130415,Hydrocodone Bitartrate And Acetaminophen,EE,204.98
20181125,Hydrocodone Bitartrate And Acetaminophen,GG,264.55
20190125,Hydrocodone Bitartrate And Acetaminophen,AT,841.91
20190320,Hydrocodone Bitartrate And Acetaminophen,KE,125.31
20170522,Hydrocodone Bitartrate And Acetaminophen,BB,518.61
20130504,Hydrocodone Bitartrate And Acetaminophen,GD,446.08
20150321,Hydrocodone Bitartrate And Acetaminophen,AR,284.24
20150329,Hydrocodone Bitartrate And Acetaminophen,TM,64.52
20140326,Hydrocodone Bitartrate And Acetaminophen,WS,718.28
20190514,Hydrocodone Bitartrate And Acetaminophen,AU,605.3
20160325,Hydrocodone Bitartrate And Acetaminophen,HM,880.37
20131212,Hydrocodone Bitartrate And Acetaminophen,UA,632.24
20130704,Hydrocodone Bitartrate And Acetaminophen,LI,737.82
20150806,Hydrocodone Bitartrate And Acetaminophen,VU,781.24
20130425,Hydrocodone Bitartrate And Acetaminophen,KP,296.54
20181026,Hydrocodone Bitartrate And Acetaminophen,CU,340.61
20190311,Hydrocodone Bitartrate And Acetaminophen,MC,821.15
20131105,Hydrocodone Bitartrate And Acetaminophen,NE,849.09
20170126,Hydrocodone Bitartrate And Acetaminophen,TF,212.38
20141214,Neutrogena All in 1 Acne Control,MD,291.39
20150725,Neutrogena All in 1 Acne Control,IO,256.08
20190309,Neutrogena All in 1 Acne Control,SY,185.56
20160224,Neutrogena All in 1 Acne Control,ZA,134.36
20170128,Neutrogena All in 1 Acne Control,SC,155.32
20140205,Neutrogena All in 1 Acne Control,RU,977.0
20140811,Neutrogena All in 1 Acne Control,NF,247.5
20140507,Neutrogena All in 1 Acne Control,IT,74.37
20180525,Neutrogena All in 1 Acne Control,TF,96.18
20170314,Neutrogena All in 1 Acne Control,CU,454.35
20180623,Neutrogena All in 1 Acne Control,VC,747.65
20180207,Neutrogena All in 1 Acne Control,BW,82.51
20191211,Neutrogena All in 1 Acne Control,CX,18.58
20170325,Neutrogena All in 1 Acne Control,GY,5.73
20130911,Neutrogena All in 1 Acne Control,LA,441.59
20190513,Neutrogena All in 1 Acne Control,IL,690.62
20130219,Neutrogena All in 1 Acne Control,KR,259.69
20131023,Neutrogena All in 1 Acne Control,PM,359.88
20191022,Neutrogena All in 1 Acne Control,TZ,663.22
20190222,Neutrogena All in 1 Acne Control,EE,192.23
20161230,Neutrogena All in 1 Acne Control,SD,593.84
20130214,Neutrogena All in 1 Acne Control,TN,602.66
20130802,Neutrogena All in 1 Acne Control,CN,987.54
20141127,Neutrogena All in 1 Acne Control,TD,231.64
20190826,Neutrogena All in 1 Acne Control,NL,306.13
20180605,Neutrogena All in 1 Acne Control,AD,843.67
20181117,Neutrogena All in 1 Acne Control,LB,776.39
20130725,Neutrogena All in 1 Acne Control,GY,919.44
20150121,Neutrogena All in 1 Acne Control,EE,795.8
20170810,Neutrogena All in 1 Acne Control,MW,165.57
20141103,Neutrogena All in 1 Acne Control,PW,734.13
20141109,Neutrogena All in 1 Acne Control,VC,455.86
20180403,Neutrogena All in 1 Acne Control,GQ,703.69
20131010,Neutrogena All in 1 Acne Control,JP,501.63
20191221,Neutrogena All in 1 Acne Control,CH,776.46
20190112,Neutrogena All in 1 Acne Control,SI,429.36
20191011,Neutrogena All in 1 Acne Control,KG,411.93
20190530,Neutrogena All in 1 Acne Control,FI,84.8
20160119,Neutrogena All in 1 Acne Control,LK,630.32
20170316,Neutrogena All in 1 Acne Control,SO,818.07
20190301,Neutrogena All in 1 Acne Control,PN,860.08
20150620,Neutrogena All in 1 Acne Control,MC,273.58
20161129,Neutrogena All in 1 Acne Control,TL,371.37
20130115,Neutrogena All in 1 Acne Control,FO,9.37
20140218,Neutrogena All in 1 Acne Control,TG,287.7
20181022,Neutrogena All in 1 Acne Control,SZ,476.59
20190515,Neutrogena All in 1 Acne Control,HU,335.83
20131218,Neutrogena All in 1 Acne Control,BR,171.13
20140413,Neutrogena All in 1 Acne Control,NP,837.38
20170615,Neutrogena All in 1 Acne Control,NC,887.33
20160127,Neutrogena All in 1 Acne Control,MD,976.8
20190916,Neutrogena All in 1 Acne Control,CD,962.37
20180416,Neutrogena All in 1 Acne Control,VG,585.98
20150706,Neutrogena All in 1 Acne Control,NZ,70.85
20170303,Neutrogena All in 1 Acne Control,SA,325.34
20170406,Neutrogena All in 1 Acne Control,NC,765.43
20191022,Neutrogena All in 1 Acne Control,KR,589.17
20160421,Neutrogena All in 1 Acne Control,PH,503.65
20141111,Neutrogena All in 1 Acne Control,MN,122.35
20190516,Neutrogena All in 1 Acne Control,SI,878.62
20180101,Neutrogena All in 1 Acne Control,NU,661.7
20190130,Neutrogena All in 1 Acne Control,GR,689.66
20191015,Neutrogena All in 1 Acne Control,AO,790.42
20150118,Neutrogena All in 1 Acne Control,KM,695.03
20160706,Neutrogena All in 1 Acne Control,LB,262.5
20131016,Neutrogena All in 1 Acne Control,EH,802.07
20151008,Neutrogena All in 1 Acne Control,NR,175.59
20180122,Neutrogena All in 1 Acne Control,CI,601.81
20191118,Neutrogena All in 1 Acne Control,VE,743.33
20151214,Neutrogena All in 1 Acne Control,AZ,180.42
20170101,Neutrogena All in 1 Acne Control,CX,300.14
20140708,Neutrogena All in 1 Acne Control,RE,402.76
20190827,Neutrogena All in 1 Acne Control,SY,389.94
20140228,Neutrogena All in 1 Acne Control,AT,551.36
20190325,Neutrogena All in 1 Acne Control,TK,54.49
20170413,Neutrogena All in 1 Acne Control,JO,656.03
20140203,Neutrogena All in 1 Acne Control,TL,293.89
20170204,Neutrogena All in 1 Acne Control,MG,253.23
20130403,Neutrogena All in 1 Acne Control,TM,323.6
20150116,Neutrogena All in 1 Acne Control,GT,795.98
20180329,Neutrogena All in 1 Acne Control,VE,354.05
20150713,Neutrogena All in 1 Acne Control,IQ,811.6
20160114,Neutrogena All in 1 Acne Control,GG,899.78
20150827,Neutrogena All in 1 Acne Control,SY,175.83
20170907,Neutrogena All in 1 Acne Control,SE,760.07
20131009,Neutrogena All in 1 Acne Control,GH,678.66
20180707,Neutrogena All in 1 Acne Control,DJ,693.05
20190506,Neutrogena All in 1 Acne Control,TW,259.26
20190419,Neutrogena All in 1 Acne Control,BR,467.74
20131215,Neutrogena All in 1 Acne Control,HK,611.9
20150823,Neutrogena All in 1 Acne Control,DO,213.35
20140712,Neutrogena All in 1 Acne Control,MT,111.7
20160805,Neutrogena All in 1 Acne Control,RE,789.52
20150107,Neutrogena All in 1 Acne Control,SJ,785.0
20190228,Neutrogena All in 1 Acne Control,SY,893.69
20131012,Neutrogena All in 1 Acne Control,GP,641.04
20170325,Neutrogena All in 1 Acne Control,BG,662.19
20150724,Neutrogena All in 1 Acne Control,CN,96.24
20170730,Buspirone HCl,KH,586.77
20150604,Buspirone HCl,HN,87.5
20140216,Buspirone HCl,JM,708.08
20170131,Buspirone HCl,BH,16.11
20180727,Buspirone HCl,PT,42.2
20160924,Buspirone HCl,GM,557.44
20171006,Buspirone HCl,CK,558.92
20150717,Buspirone HCl,TJ,171.87
20150314,Buspirone HCl,LU,433.59
20180305,Buspirone HCl,SC,647.96
20160308,Buspirone HCl,PT,319.08
20190405,Buspirone HCl,FK,658.71
20141206,Buspirone HCl,RU,344.43
20161216,Buspirone HCl,RW,796.31
20160526,Buspirone HCl,LA,857.52
20141222,Buspirone HCl,EC,102.14
20190906,Buspirone HCl,AI,220.65
20150114,Buspirone HCl,LS,931.35
20170924,Buspirone HCl,KG,686.1
20131123,Buspirone HCl,QA,709.92
20190617,Buspirone HCl,ES,366.17
20150710,Buspirone HCl,PE,309.27
20140420,Buspirone HCl,DM,452.25
20191112,Buspirone HCl,GL,101.38
20181102,Buspirone HCl,SY,448.55
20190601,Buspirone HCl,TO,835.66
20140124,Buspirone HCl,NE,871.02
20191001,Buspirone HCl,GH,929.01
20190417,Buspirone HCl,SE,680.1
20170509,Buspirone HCl,VU,573.8
20140411,Buspirone HCl,AZ,158.45
20160712,Buspirone HCl,DO,227.93
20160319,Buspirone HCl,SL,716.31
20160530,Buspirone HCl,OM,57.28
20130715,Buspirone HCl,PR,302.95
20171017,Buspirone HCl,KG,653.95
20160910,Buspirone HCl,AO,696.2
20180307,Buspirone HCl,KM,946.07
20130120,Buspirone HCl,PN,353.39
20130624,Buspirone HCl,TW,226.4
20140918,Buspirone HCl,JM,754.98
20191218,Buspirone HCl,PK,441.6
20160414,Buspirone HCl,PA,927.51
20161105,Buspirone HCl,CS,976.83
20190722,Buspirone HCl,BF,151.4
20140511,Buspirone HCl,LS,371.92
20190817,Buspirone HCl,SE,757.61
20171202,Buspirone HCl,TR,909.56
20180529,Buspirone HCl,ZA,713.98
20130616,Buspirone HCl,RO,993.28
20160217,Buspirone HCl,CZ,614.27
20141108,Buspirone HCl,LA,856.67
20170508,Buspirone HCl,PW,554.51
20170813,Buspirone HCl,FJ,981.77
20190613,Buspirone HCl,SO,676.67
20181222,Buspirone HCl,ER,884.16
20151227,Buspirone HCl,VU,861.91
20140531,Buspirone HCl,KP,942.49
20180826,Buspirone HCl,AM,622.33
20170203,Buspirone HCl,GN,61.01
20180908,Buspirone HCl,IM,654.7
20190621,Buspirone HCl,TO,97.0
20170722,Buspirone HCl,TD,145.76
20191002,Buspirone HCl,RU,386.62
20160615,Buspirone HCl,IE,781.22
20180925,Buspirone HCl,IR,102.53
20150314,Buspirone HCl,AL,740.45
20180422,Buspirone HCl,HU,142.55
20170816,Buspirone HCl,TV,46.43
20141020,Buspirone HCl,PY,581.01
20180803,Buspirone HCl,VC,771.39
20160320,Buspirone HCl,VN,449.95
20191021,Buspirone HCl,SB,674.26
20160908,Buspirone HCl,PW,527.94
20150121,Buspirone HCl,PK,162.15
20171228,Buspirone HCl,AE,135.17
20160131,Buspirone HCl,SN,218.02
20141103,Buspirone HCl,LU,640.44
20130128,Buspirone HCl,KP,613.92
20140723,Buspirone HCl,AU,345.38
20171027,Buspirone HCl,NC,739.92
20190210,Buspirone HCl,ID,183.74
20181205,Buspirone HCl,CI,376.71
20150731,Buspirone HCl,GI,263.02
20131218,Buspirone HCl,NL,672.92
20130503,Buspirone HCl,KN,550.51
20180921,Buspirone HCl,TZ,589.3
20130301,Buspirone HCl,MT,300.71
20170427,Buspirone HCl,IO,860.73
20140217,Buspirone HCl,PH,422.04
20140130,Buspirone HCl,TG,676.23
20130513,Buspirone HCl,SH,422.86
20140111,Buspirone HCl,LT,983.77
20160417,Buspirone HCl,MO,177.6
20190616,Buspirone HCl,UA,280.22
20161129,Buspirone HCl,BT,507.24
20161209,Buspirone HCl,GR,119.34
20181020,Buspirone HCl,ZM,750.87
20190518,Buspirone HCl,BN,968.86
20130819,Buspirone HCl,MT,809.65
20170216,Buspirone HCl,TT,679.56
20151003,Buspirone HCl,NA,872.51
20180211,Buspirone HCl,CD,55.47
20171126,Buspirone HCl,MQ,929.94
20180118,Buspirone HCl,JM,472.71
20160215,Buspirone HCl,GW,320.01
20180225,Buspirone HCl,UM,294.43
20130215,Buspirone HCl,PS,723.82
20150225,Buspirone HCl,CY,372.07
20150126,Buspirone HCl,FO,636.49
20160502,Buspirone HCl,BB,119.13
20180718,Lisinopril and Hydrochlorothiazide,IO,75.81
20170514,Lisinopril and Hydrochlorothiazide,MC,79.67
20130625,Lisinopril and Hydrochlorothiazide,SM,726.41
20180925,Lisinopril and Hydrochlorothiazide,SB,742.67
20191010,Lisinopril and Hydrochlorothiazide,KN,795.55
20180320,Lisinopril and Hydrochlorothiazide,BO,924.52
20151129,Lisinopril and Hydrochlorothiazide,QA,260.12
20191009,Lisinopril and Hydrochlorothiazide,MW,349.23
20151027,Lisinopril and Hydrochlorothiazide,NP,412.6
20160220,Lisinopril and Hydrochlorothiazide,BB,860.17
20140805,Lisinopril and Hydrochlorothiazide,AU,235.57
20170916,Lisinopril and Hydrochlorothiazide,FK,75.63
20160214,Lisinopril and Hydrochlorothiazide,AQ,465.31
20160813,Lisinopril and Hydrochlorothiazide,AG,744.8
20131206,Lisinopril and Hydrochlorothiazide,MA,60.23
20180908,Lisinopril and Hydrochlorothiazide,CG,635.28
20171024,Lisinopril and Hydrochlorothiazide,MP,341.64
20130102,Lisinopril and Hydrochlorothiazide,TM,154.19
20190403,Lisinopril and Hydrochlorothiazide,AN,205.2
20180730,Lisinopril and Hydrochlorothiazide,NO,518.85
20160818,Lisinopril and Hydrochlorothiazide,SY,46.29
20191116,Lisinopril and Hydrochlorothiazide,KE,302.66
20180514,Lisinopril and Hydrochlorothiazide,IQ,472.59
20191031,Lisinopril and Hydrochlorothiazide,CH,956.68
20130408,Lisinopril and Hydrochlorothiazide,KY,861.99
20150506,Lisinopril and Hydrochlorothiazide,AI,40.02
20171104,Lisinopril and Hydrochlorothiazide,CU,944.1
20170807,Lisinopril and Hydrochlorothiazide,NO,123.79
20190906,Lisinopril and Hydrochlorothiazide,LI,93.63
20180908,Lisinopril and Hydrochlorothiazide,PT,130.76
20130820,Lisinopril and Hydrochlorothiazide,AS,216.23
20150824,Lisinopril and Hydrochlorothiazide,AO,931.24
20160501,Lisinopril and Hydrochlorothiazide,BR,815.82
20150729,Lisinopril and Hydrochlorothiazide,VU,180.5
20160428,Lisinopril and Hydrochlorothiazide,DE,885.36
20160226,Lisinopril and Hydrochlorothiazide,SD,116.62
20170525,Lisinopril and Hydrochlorothiazide,LU,810.09
20180222,Lisinopril and Hydrochlorothiazide,SK,125.19
20130911,Lisinopril and Hydrochlorothiazide,HM,666.22
20190617,Lisinopril and Hydrochlorothiazide,SI,198.98
20170727,Lisinopril and Hydrochlorothiazide,NG,760.02
20131225,Lisinopril and Hydrochlorothiazide,SL,564.91
20190911,Lisinopril and Hydrochlorothiazide,TW,745.57
20190328,Lisinopril and Hydrochlorothiazide,BZ,672.84
20160914,Lisinopril and Hydrochlorothiazide,SY,648.57
20181203,Lisinopril and Hydrochlorothiazide,NO,38.09
20130502,Lisinopril and Hydrochlorothiazide,NC,913.12
20180611,Lisinopril and Hydrochlorothiazide,BM,599.13
20141109,Lisinopril and Hydrochlorothiazide,GL,149.73
20150815,Lisinopril and Hydrochlorothiazide,SG,587.59
20180222,Lisinopril and Hydrochlorothiazide,LV,484.44
20171229,Lisinopril and Hydrochlorothiazide,FK,501.29
20161216,Lisinopril and Hydrochlorothiazide,MZ,315.56
20160220,Lisinopril and Hydrochlorothiazide,GR,150.18
20180430,Lisinopril and Hydrochlorothiazide,EH,553.45
20160510,Lisinopril and Hydrochlorothiazide,NP,28.99
20150410,Lisinopril and Hydrochlorothiazide,AQ,98.67
20191029,Lisinopril and Hydrochlorothiazide,FO,747.62
20190925,Lisinopril and Hydrochlorothiazide,MD,915.18
20171027,Lisinopril and Hydrochlorothiazide,BM,31.78
20170814,Lisinopril and Hydrochlorothiazide,JM,273.38
20141020,Lisinopril and Hydrochlorothiazide,KN,512.36
20180418,Lisinopril and Hydrochlorothiazide,FO,302.77
20130430,Lisinopril and Hydrochlorothiazide,HT,802.38
20141111,Lisinopril and Hydrochlorothiazide,BT,183.2
20131223,Lisinopril and Hydrochlorothiazide,MP,854.85
20130317,Lisinopril and Hydrochlorothiazide,LT,806.71
20170301,Lisinopril and Hydrochlorothiazide,MO,1.12
20190724,Lisinopril and Hydrochlorothiazide,UZ,164.75
20130813,Lisinopril and Hydrochlorothiazide,NC,211.07
20150529,Lisinopril and Hydrochlorothiazide,JP,865.24
20170519,Lisinopril and Hydrochlorothiazide,DO,692.31
20130929,Lisinopril and Hydrochlorothiazide,TK,147.25
20150615,Lisinopril and Hydrochlorothiazide,MC,539.04
20180920,Lisinopril and Hydrochlorothiazide,MU,773.7
20131123,Lisinopril and Hydrochlorothiazide,PR,428.72
20140630,Lisinopril and Hydrochlorothiazide,VC,620.17
20151017,Lisinopril and Hydrochlorothiazide,VG,156.0
20170324,Lisinopril and Hydrochlorothiazide,TZ,293.61
20141230,Lisinopril and Hydrochlorothiazide,SL,982.33
20161027,Lisinopril and Hydrochlorothiazide,DE,514.23
20150629,DOCEFREZ,AF,474.51
20141124,DOCEFREZ,HR,140.23
20130331,DOCEFREZ,GF,653.49
20191018,DOCEFREZ,TR,986.11
20160607,DOCEFREZ,AD,446.79
20160831,DOCEFREZ,KG,28.29
20191231,DOCEFREZ,SZ,26.34
20140727,DOCEFREZ,MD,429.33
20160124,DOCEFREZ,RU,450.12
20130430,DOCEFREZ,PY,572.09
20160116,DOCEFREZ,NR,439.88
20130630,DOCEFREZ,TC,837.87
20170121,DOCEFREZ,PL,256.72
20190727,DOCEFREZ,AF,983.28
20170321,DOCEFREZ,PS,784.58
20140328,DOCEFREZ,DZ,808.86
20190411,DOCEFREZ,AT,140.45
20180606,DOCEFREZ,TC,64.7
20141110,DOCEFREZ,PL,260.75
20191220,DOCEFREZ,AZ,45.16
20191108,DOCEFREZ,LY,747.97
20160903,DOCEFREZ,NU,240.78
20140625,DOCEFREZ,CK,334.65
20191223,DOCEFREZ,LK,989.22
20150212,DOCEFREZ,NI,225.9
20161214,DOCEFREZ,DK,150.76
20130809,DOCEFREZ,TZ,365.98
20180909,DOCEFREZ,IN,998.48
20180602,DOCEFREZ,YT,593.19
